33,438,-6,0,105,0
33,441,6,6,297,0
33,444,15,0,399,0
33,453,15,6,288,-1
33,462,12,3,273,0
33,465,-6,-3,207,0
33,468,-9,-6,399,0
33,468,-6,-3,279,0
33,468,-6,-3,297,0
33,468,-6,-3,399,-1
33,471,6,3,360,0
33,480,6,3,399,0
33,483,-9,3,231,-1
36,12,-15,3,129,0
36,12,-9,3,351,0
36,12,-6,3,87,0
36,12,6,6,393,0
36,12,9,6,297,0
36,36,-18,6,159,0
36,45,-9,-9,39,0
36,54,-9,-9,144,0
36,60,-6,-3,87,0
36,75,-9,-3,384,1
36,108,6,0,81,0
36,114,-6,-3,168,0
36,138,-15,6,0,1
36,153,12,3,0,0
36,153,15,6,312,0
36,168,9,0,369,0
36,171,9,-3,399,0
36,180,-12,6,168,0
36,180,-6,0,0,0
36,189,-9,-3,192,0
36,192,6,0,111,0
36,198,-9,-3,216,0
36,198,-3,3,192,0
36,216,-12,9,129,-1
36,264,12,0,111,0
36,267,-6,0,207,0
36,285,-6,0,288,0
36,294,-6,0,129,0
36,294,6,6,144,0
36,297,-12,-3,144,0
36,309,6,-3,297,0
36,321,9,-6,207,0
36,327,9,0,312,0
36,330,3,6,336,0
36,336,15,3,264,0
36,342,-9,3,153,0
36,354,6,0,144,0
36,357,9,-3,273,0
36,360,-15,0,48,0
36,384,6,-3,201,0
36,390,12,-3,273,0
36,393,-15,3,312,1
36,399,6,-3,399,0
36,399,9,0,297,0
36,399,12,-9,144,-1
36,408,3,6,399,0
36,414,15,6,183,0
36,420,6,0,399,0
36,426,-6,-3,255,0
36,450,15,0,240,-1
36,471,6,3,360,0
36,474,-9,-6,399,0
36,474,9,3,48,0
36,477,-12,3,225,0
36,480,15,6,303,0
39,12,-15,3,264,0
39,12,6,6,144,1
39,15,6,3,327,0
39,39,-9,3,279,0
39,39,-6,0,183,0
39,42,-6,-3,72,0
39,42,12,0,231,0
39,45,12,-6,393,0
39,48,-9,0,33,0
39,54,-6,0,288,0
39,66,-18,12,96,1
39,84,12,3,57,0
39,102,6,0,105,0
39,108,-9,3,393,1
39,108,-6,-3,240,0
39,108,12,0,240,0
39,117,6,0,303,1
39,123,9,-6,0,0
39,129,-6,0,0,0
39,150,-3,3,369,0
39,156,-9,-6,351,0
39,168,6,3,225,0
39,174,6,-3,273,0
39,192,9,-12,264,1
39,195,9,-3,264,0
39,198,21,6,279,-1
39,204,9,-6,72,0
39,204,12,-3,264,0
39,240,-15,-3,87,0
39,243,-9,3,87,0
39,294,9,-6,303,0
39,300,-12,-3,129,0
39,300,-9,-3,168,0
39,300,-9,3,273,0
39,300,-6,-3,369,1
39,300,-6,3,192,0
39,312,-15,3,336,1
39,312,12,-3,303,0
39,318,-15,6,288,0
39,318,-6,0,393,0
39,324,12,-3,168,0
39,327,9,-3,183,0
39,336,12,-15,240,1
39,336,18,9,183,-1
39,345,9,3,159,0
39,363,-24,-6,351,1
39,387,-9,0,225,0
39,399,12,6,399,0
39,429,-6,3,393,0
39,435,15,-3,207,-1
39,441,-9,0,399,0
39,453,-15,-18,264,-1
39,453,9,12,336,-1
39,459,-3,3,288,1
39,459,9,0,120,0
39,462,-6,-3,345,0
39,468,12,12,255,-1
39,471,9,3,360,0
39,480,-18,0,231,0
39,486,-9,-3,216,0
39,486,-6,0,273,0
42,12,-9,0,0,0
42,12,-9,3,168,0
42,12,-6,0,297,0
42,15,-6,-3,297,0
42,15,6,3,264,0
42,18,-6,6,399,0
42,18,6,6,0,1
42,21,6,3,297,0
42,54,12,-3,249,1
42,57,-9,-6,129,0
42,72,9,3,399,0
42,75,-9,-3,0,1
42,78,-12,0,192,0
42,90,-12,-3,216,0
42,102,15,3,87,0
42,108,-12,-3,144,0
42,108,-6,0,48,0
42,114,-15,0,345,1
42,114,6,0,168,0
42,120,-3,-3,48,0
42,147,-9,9,345,0
42,150,-18,-3,96,0
42,189,-9,-3,399,0
42,192,12,0,144,1
42,228,21,6,177,-1
42,237,-3,-3,297,0
42,261,-6,-3,48,1
42,291,6,3,273,0
42,294,-9,-3,201,0
42,306,-12,-6,72,0
42,315,6,-6,297,-1
42,318,15,-3,111,0
42,321,-3,6,399,0
42,330,12,-9,297,0
42,342,12,-9,72,0
42,354,-6,6,168,-1
42,354,12,-9,240,0
42,366,-9,6,240,0
42,372,9,0,297,0
42,387,-9,-6,399,0
42,390,-9,-3,111,0
42,390,-6,0,327,0
42,402,6,-6,393,0
42,414,-12,3,255,0
42,414,-6,6,120,0
42,417,-9,-3,264,0
42,417,18,-6,255,1
42,468,6,3,345,0
42,471,-6,-3,240,0
42,474,-6,-3,255,0
42,474,-6,-3,288,0
42,474,15,3,345,0
42,477,12,6,249,0
42,480,-12,-6,345,1
42,483,15,6,183,0
42,486,9,3,216,-1
42,489,15,-9,327,-1
45,12,-6,3,231,0
45,12,15,6,72,0
45,12,15,9,96,1
45,15,6,3,63,0
45,15,6,3,255,0
45,18,6,-3,216,0
45,18,12,-3,24,-1
45,42,-9,3,57,0
45,48,-12,18,183,0
45,75,-6,3,24,0
45,84,-9,-9,327,0
45,105,6,-3,48,0
45,105,15,0,57,1
45,123,-9,9,399,0
45,126,-6,-3,39,0
45,126,6,6,240,0
45,162,-15,12,279,0
45,162,-9,0,399,-1
45,198,-6,3,312,0
45,198,12,3,87,-1
45,243,6,-3,303,0
45,246,-15,9,135,1
45,246,-6,3,303,0
45,249,-12,6,351,0
45,249,6,-3,0,1
45,252,9,3,87,0
45,276,-12,6,264,0
45,279,-3,-6,399,0
45,285,-3,-3,231,0
45,300,-6,-3,159,0
45,300,-3,-3,273,0
45,306,6,0,297,0
45,309,-9,-3,207,0
45,330,-12,-3,216,0
45,333,-3,-3,336,0
45,336,-9,-3,399,0
45,345,-9,-3,201,0
45,348,-6,3,264,-1
45,348,-3,-3,399,0
45,351,6,3,297,0
45,357,6,-3,399,-1
45,360,12,9,264,-1
45,372,6,-3,72,-1
45,378,-6,0,231,0
45,393,-18,6,264,0
45,399,6,-6,399,0
45,426,12,-3,303,0
45,441,15,0,336,1
45,471,9,3,249,0
45,477,-6,-3,327,0
48,12,-6,3,327,0
48,18,9,6,0,1
48,60,12,-3,0,1
48,78,-9,-3,168,0
48,87,-3,-3,273,0
48,117,6,6,81,0
48,126,6,3,39,0
48,147,-15,-3,0,0
48,171,-6,3,273,0
48,177,9,-6,321,1
48,186,-6,0,57,0
48,189,-18,-6,312,1
48,195,6,-3,312,0
48,201,6,3,57,0
48,207,24,-6,288,0
48,216,-12,12,360,0
48,234,9,-3,153,0
48,237,12,-9,201,0
48,243,12,-3,240,0
48,261,-6,0,312,0
48,270,6,3,312,0
48,273,-9,-3,249,0
48,303,-9,-3,399,0
48,303,-6,-3,183,0
48,318,6,6,321,1
48,339,-3,3,144,0
48,348,-18,12,81,1
48,348,9,-3,312,-1
48,351,9,-6,264,1
48,354,12,9,375,0
48,363,-9,9,273,0
48,366,-9,3,168,0
48,372,15,-3,240,0
48,375,6,0,231,0
48,375,12,3,279,0
48,390,9,-6,216,0
48,390,21,-6,369,-1
48,411,-12,-9,144,1
48,411,3,6,327,0
48,417,18,-3,399,0
48,432,-6,-6,63,0
48,438,-18,-12,225,0
48,453,15,3,336,1
48,462,-12,-3,255,0
48,471,12,3,321,-1
48,477,-9,-6,279,0
48,477,6,3,327,0
48,480,-15,-3,168,-1
48,480,9,3,177,-1
48,489,-9,-9,96,0
48,489,12,-6,321,0
51,12,-12,9,399,0
51,12,-6,3,264,0
51,15,-6,-3,216,0
51,18,-9,6,96,0
51,21,6,3,297,0
51,24,9,6,255,0
51,69,6,-3,144,1
51,81,9,3,168,0
51,102,-9,0,81,0
51,117,-6,0,321,0
51,123,-6,-3,168,0
51,138,-3,3,135,0
51,162,-6,0,144,0
51,210,-12,0,216,1
51,213,-6,0,177,0
51,216,-12,0,207,-1
51,225,-18,9,231,-1
51,228,-12,0,279,0
51,228,9,6,399,0
51,252,12,-3,135,0
51,270,6,0,207,0
51,276,6,6,399,0
51,279,9,6,201,0
51,291,-6,3,288,-1
51,291,9,-3,183,0
51,303,-6,-3,399,0
51,309,6,-3,393,0
51,336,-9,0,240,1
51,336,-6,-3,312,0
51,342,6,3,399,0
51,354,-12,-3,159,0
51,375,9,-6,87,0
51,375,21,3,57,-1
51,378,-9,0,201,0
51,387,-9,0,87,0
51,399,9,-6,63,0
51,405,9,-3,240,0
51,429,-9,3,345,0
51,441,-6,0,336,0
51,444,-9,9,96,0
51,444,9,3,345,0
51,453,-9,-9,0,1
51,474,12,3,288,0
51,477,-12,-6,327,0
51,477,6,-3,273,0
51,480,9,6,399,0
54,12,-9,0,15,1
54,12,-9,3,255,0
54,12,-9,6,345,1
54,12,-3,3,240,0
54,21,-9,9,399,0
54,24,6,3,240,0
54,51,6,0,288,0
54,87,-9,-12,0,1
54,108,-9,-9,0,0
54,108,6,0,48,0
54,111,-6,0,81,0
54,117,15,-12,129,1
54,138,-15,-6,288,1
54,147,-18,-3,153,0
54,186,-9,0,159,0
54,192,-18,0,177,1
54,198,6,0,192,0
54,201,6,-3,177,0
54,201,12,3,153,0
54,216,-9,0,399,0
54,225,-6,6,87,0
54,240,-12,-12,273,0
54,255,-9,3,288,0
54,267,6,-9,207,0
54,303,-9,-3,159,0
54,303,9,3,399,0
54,306,-6,0,297,0
54,312,6,6,201,0
54,321,9,-3,312,0
54,330,18,0,288,1
54,333,-9,-3,279,0
54,336,12,3,57,0
54,369,9,-6,81,0
54,372,-9,6,81,0
54,372,-6,0,24,-1
54,387,-12,3,255,-1
54,390,15,-3,159,-1
54,399,-18,-6,303,1
54,405,12,3,393,-1
54,408,18,-6,225,-1
54,441,-12,-3,399,-1
54,453,-6,-3,297,0
54,462,6,0,345,0
54,465,15,3,279,1
54,468,-6,0,360,0
54,468,6,0,240,1
54,483,-6,-3,249,0
54,489,-6,-6,120,0
54,489,-6,-6,231,0
57,12,-6,3,255,0
57,24,6,3,231,0
57,27,-9,-15,240,0
57,27,6,3,0,1
57,27,6,3,177,0
57,27,9,-3,72,0
57,36,6,0,183,0
57,51,21,0,9,0
57,93,-12,9,183,0
57,105,15,-9,255,1
57,105,15,0,96,1
57,114,-12,-3,0,0
57,117,18,6,183,1
57,168,6,3,369,0
57,171,18,0,345,0
57,174,9,-3,159,0
57,198,3,-3,297,0
57,204,12,-12,96,1
57,258,-6,3,399,0
57,264,9,3,288,0
57,276,-6,0,249,1
57,297,15,3,168,0
57,306,9,3,159,0
57,327,6,6,159,0
57,345,-6,0,297,0
57,348,18,3,273,1
57,363,12,3,399,0
57,384,-6,0,201,0
57,393,15,-9,312,0
57,411,-6,0,336,0
57,459,9,-15,216,-1
57,465,18,3,255,-1
57,471,-9,3,168,-1
57,471,-6,0,399,0
57,474,6,3,288,0
60,12,-6,0,63,0
60,30,6,3,87,0
60,36,-6,-6,399,1
60,42,-18,3,96,0
60,63,6,0,87,0
60,78,6,0,168,0
60,99,-21,0,87,0
60,105,-6,0,105,0
60,108,6,-3,0,0
60,120,12,3,0,0
60,129,6,3,129,1
60,156,12,12,183,0
60,162,-9,9,369,1
60,192,-6,0,111,0
60,192,15,-3,48,0
60,195,6,3,33,0
60,210,-18,6,249,1
60,213,-6,3,297,0
60,216,-9,0,72,0
60,222,6,3,249,1
60,228,12,12,24,0
60,255,12,-12,129,1
60,267,-12,-3,207,0
60,267,18,0,249,0
60,315,12,15,279,1
60,327,9,0,399,0
60,333,15,9,216,0
60,339,-6,0,288,0
60,354,6,-6,345,0
60,360,-9,-9,57,0
60,360,3,6,336,0
60,384,-12,3,375,0
60,390,-6,3,297,0
60,399,-6,0,399,0
60,414,-9,0,393,0
60,420,-6,0,399,0
60,426,-6,-3,399,0
60,429,6,0,105,0
60,438,12,6,399,0
60,462,-6,0,360,0
60,471,6,3,297,0
60,480,15,6,273,0
60,489,-9,-6,273,-1
63,12,-9,0,144,0
63,12,-6,3,87,0
63,12,-6,3,177,0
63,12,-6,3,393,0
63,21,-12,-9,135,0
63,21,12,-3,297,1
63,57,6,-6,87,1
63,60,12,-15,120,0
63,69,-6,-3,87,0
63,87,-12,-3,63,0
63,90,-9,-3,87,1
63,141,18,6,201,0
63,144,6,-3,144,0
63,147,-15,-3,0,0
63,150,9,-3,399,0
63,177,-6,0,399,0
63,177,18,-12,231,1
63,183,-15,15,201,0
63,240,-9,0,153,0
63,240,9,-3,87,0
63,243,-6,-9,192,1
63,246,-15,3,327,0
63,255,-3,-3,297,0
63,255,18,-3,168,0
63,270,15,6,288,1
63,282,-15,-3,24,0
63,303,-9,0,399,0
63,318,-9,3,273,0
63,318,18,0,201,-1
63,351,9,-3,216,-1
63,354,-6,0,273,0
63,354,9,3,183,0
63,354,9,3,201,0
63,381,-9,-6,312,1
63,387,15,-3,375,0
63,393,-6,-3,345,0
63,408,6,-3,255,0
63,411,-9,0,399,0
63,423,18,-6,279,0
63,441,3,6,399,0
63,453,-15,-12,279,0
63,468,9,-6,240,0
63,471,-9,0,159,0
63,471,6,6,297,0
63,486,12,6,96,0
63,489,-6,-3,297,0
63,489,-6,-3,327,0
63,489,-6,-3,351,0
66,15,9,-3,399,0
66,33,6,3,279,0
66,48,6,6,393,0
66,81,-9,-3,0,1
66,93,6,0,192,0
66,96,12,6,0,0
66,102,-18,6,33,-1
66,126,-3,3,369,0
66,144,15,0,0,1
66,150,-15,3,159,0
66,180,6,3,135,0
66,186,-6,0,0,0
66,189,9,3,399,0
66,198,-12,0,105,-1
66,213,6,-6,81,0
66,234,-18,-9,264,-1
66,261,-6,0,207,0
66,270,-15,6,177,1
66,270,6,-3,288,0
66,279,6,3,399,-1
66,294,-3,6,399,0
66,318,-3,-3,273,0
66,324,-21,-6,351,1
66,339,-9,-3,312,0
66,351,-9,-3,201,0
66,360,6,9,303,1
66,363,-15,3,135,-1
66,366,-3,-3,399,0
66,372,9,-3,111,0
66,372,12,6,273,0
66,387,-9,3,216,0
66,402,-9,3,240,0
66,405,-18,-3,321,1
66,408,18,3,207,-1
66,411,6,0,399,0
66,429,9,0,120,0
66,441,-12,3,399,0
66,444,-6,-3,255,0
66,474,18,9,393,1
66,477,9,3,279,0
66,477,9,3,399,-1
66,483,-9,6,288,0
66,483,-9,6,399,0
66,489,-15,-6,129,-1
66,489,-6,-3,216,0
66,489,-6,6,360,0
66,489,18,-6,177,-1
69,12,-9,3,192,1
69,12,-6,0,279,0
69,18,-9,-6,0,0
69,24,15,-9,0,0
69,27,-6,-3,297,0
69,30,-12,0,0,0
69,30,12,18,96,0
69,33,9,6,351,0
69,39,15,-3,399,0
69,42,-9,9,57,0
69,42,12,0,129,0
69,45,6,3,297,0
69,48,-15,-9,192,1
69,63,-15,6,393,0
69,78,12,3,0,0
69,126,-6,-3,168,0
69,135,-3,-3,48,0
69,144,15,-6,9,-1
69,147,12,-6,129,0
69,150,-15,-3,168,0
69,162,-15,0,0,0
69,165,-15,0,177,1
69,168,15,3,159,0
69,174,-18,-9,240,1
69,180,9,-3,231,0
69,183,-6,3,0,0
69,195,-15,0,24,0
69,195,-6,0,33,0
69,195,12,-3,135,0
69,219,-6,0,240,0
69,225,-12,6,201,0
69,225,-6,-3,345,1
69,237,-21,0,135,-1
69,255,-9,3,168,-1
69,255,15,15,168,0
69,267,15,-3,24,0
69,267,24,3,159,0
69,273,-6,-3,96,1
69,279,15,-6,168,-1
69,291,-6,3,192,0
69,294,-9,0,144,0
69,294,9,0,129,0
69,297,-18,-12,327,1
69,297,-15,12,255,-1
69,297,6,-3,297,0
69,303,-15,-3,120,-1
69,303,-3,-3,231,0
69,306,-9,3,216,0
69,312,-12,-15,159,1
69,312,-3,-6,399,0
69,318,-3,3,144,0
69,318,6,3,351,0
69,324,-6,0,393,0
69,339,-9,-3,207,0
69,351,-9,-3,168,1
69,372,6,-3,201,0
69,378,15,3,183,-1
69,387,6,-3,336,0
69,429,6,0,336,0
69,432,-18,-6,312,1
69,435,-6,0,105,0
69,444,-9,3,273,0
69,456,15,0,399,0
69,465,-9,3,129,-1
69,480,9,-9,399,0
69,480,18,-9,249,1
69,483,-6,3,279,0
69,483,-6,3,399,-1
69,483,6,3,360,0
72,12,-12,3,0,1
72,12,-6,0,297,0
72,12,15,6,135,0
72,21,9,9,96,0
72,27,9,-3,33,0
72,51,12,0,57,0
72,54,-12,-9,168,0
72,96,-9,0,255,0
72,96,-6,-3,0,0
72,99,-12,6,81,0
72,102,-9,-6,399,0
72,108,-6,0,48,0
72,114,6,0,81,0
72,123,18,-9,192,1
72,126,-9,-3,336,1
72,132,9,6,255,0
72,147,18,0,168,0
72,159,6,6,240,0
72,162,-9,0,369,0
72,162,-6,3,231,-1
72,165,-15,9,399,0
72,186,-6,3,312,0
72,189,9,-3,216,0
72,222,18,6,303,0
72,225,-18,-3,39,0
72,237,-6,3,303,0
72,246,-12,3,288,1
72,249,-6,0,81,0
72,261,6,-3,153,1
72,270,-12,15,201,-1
72,273,-12,-3,135,0
72,297,12,0,399,0
72,306,6,-3,399,0
72,324,12,0,216,0
72,327,12,0,399,0
72,348,-3,-3,336,0
72,348,12,3,201,0
72,351,6,0,144,0
72,360,18,-9,225,0
72,366,9,6,231,0
72,372,9,0,168,0
72,390,9,-3,321,0
72,390,18,-9,279,0
72,405,-6,0,336,0
72,432,-12,6,384,1
72,444,3,6,327,0
72,447,-12,-3,288,-1
72,471,-18,3,297,1
72,471,-6,-3,345,0
72,480,9,3,351,0
72,483,-6,3,207,0
72,483,-6,3,288,0
72,483,6,-3,399,0
72,486,6,3,345,0
75,30,15,9,168,0
75,39,-6,0,183,0
75,39,6,3,264,0
75,39,6,3,327,0
75,57,-6,0,288,0
75,57,9,12,264,0
75,60,-9,-3,231,0
75,63,-6,-3,72,0
75,87,-21,-9,153,0
75,96,12,6,39,1
75,102,-3,-3,273,0
75,108,9,3,87,0
75,117,-6,-3,240,0
75,120,-3,3,135,0
75,126,-18,-9,297,1
75,135,15,-15,129,1
75,153,6,-3,273,0
75,168,-6,6,225,-1
75,177,6,3,225,0
75,186,-9,3,264,0
75,204,-12,-3,111,-1
75,204,9,-3,240,0
75,222,15,9,360,1
75,222,21,0,39,0
75,243,12,-3,351,0
75,255,-6,0,312,0
75,255,9,-9,216,0
75,276,-12,-12,144,1
75,303,9,6,336,0
75,306,6,3,273,0
75,315,-18,-9,273,0
75,327,-9,0,183,0
75,354,-3,3,399,0
75,354,9,12,87,-1
75,375,-18,3,264,1
75,387,-15,-3,288,1
75,393,9,-3,336,0
75,396,-12,0,345,-1
75,399,21,-3,264,1
75,414,-9,0,321,0
75,435,9,0,393,0
75,435,9,0,399,0
75,447,9,-12,183,0
75,453,21,3,135,0
75,465,6,-9,255,0
75,468,9,-6,216,0
75,471,-9,0,159,0
75,474,9,3,327,0
75,474,12,3,279,0
75,477,-6,0,273,0
75,483,-15,3,321,0
75,483,-9,-3,48,0
75,483,-6,6,192,0
78,21,18,-6,240,0
78,36,21,-9,153,0
78,57,-12,0,288,1
78,60,12,0,327,0
78,81,-9,0,216,0
78,90,6,-3,48,0
78,93,-12,0,177,0
78,93,-12,0,255,0
78,111,9,3,216,0
78,114,6,0,168,0
78,117,15,0,120,-1
78,135,-6,-3,168,0
78,141,-6,-3,63,1
78,156,15,-3,345,0
78,168,-12,-3,0,1
78,177,6,-3,312,0
78,189,6,0,111,0
78,213,12,-3,279,0
78,225,6,-3,303,0
78,231,-9,-3,279,1
78,255,-12,0,111,0
78,270,6,-3,192,0
78,279,-9,-3,216,0
78,285,-6,0,288,0
78,294,-6,0,129,0
78,321,-6,6,120,-1
78,327,-15,3,216,-1
78,327,12,3,255,-1
78,339,-12,-3,168,0
78,342,9,0,153,0
78,345,9,3,279,1
78,360,12,3,159,0
78,366,-12,-3,399,0
78,369,12,-6,288,0
78,375,12,-9,321,-1
78,384,-6,0,231,0
78,393,-6,0,327,0
78,399,-18,-9,216,1
78,426,6,0,399,0
78,459,15,0,255,0
78,471,12,-6,225,0
78,474,-9,3,183,-1
78,480,-15,9,207,-1
78,480,-6,3,240,0
78,486,-9,3,345,0
78,486,-6,3,327,0
78,486,6,3,360,0
78,489,12,-6,96,0
81,12,-6,3,327,0
81,15,9,3,303,1
81,36,-6,-3,216,0
81,36,9,0,279,0
81,42,6,3,297,0
81,42,6,6,129,0
81,42,12,-15,96,0
81,72,12,0,336,1
81,96,6,0,105,0
81,114,6,0,255,1
81,126,15,-3,399,0
81,147,-12,-9,87,0
81,150,-6,3,273,0
81,153,9,-3,399,0
81,159,-6,0,144,0
81,168,18,-9,351,0
81,174,3,-3,297,0
81,189,-21,6,135,-1
81,213,-9,-3,216,0
81,213,9,0,0,0
81,213,15,0,168,1
81,213,15,0,216,0
81,231,-15,9,231,-1
81,252,-12,0,240,0
81,270,-6,3,240,-1
81,273,9,-15,192,0
81,276,15,9,360,0
81,285,6,3,312,0
81,294,-9,3,345,0
81,318,-12,3,375,0
81,324,6,6,144,0
81,327,-6,3,327,-1
81,342,9,-3,273,0
81,354,6,6,273,1
81,357,6,6,159,0
81,366,12,-3,273,0
81,369,6,3,297,0
81,387,-15,3,111,-1
81,387,3,6,336,0
81,390,9,0,297,0
81,396,18,9,168,1
81,420,15,6,120,0
81,441,-12,12,183,0
81,447,-6,0,336,0
81,453,-15,3,327,1
81,462,-6,0,360,0
81,471,-12,6,249,0
81,471,-12,9,225,-1
84,12,-15,3,0,0
84,12,-6,3,231,0
84,12,-3,3,240,0
84,42,6,3,63,0
84,42,6,3,255,0
84,42,9,6,288,0
84,45,6,3,240,0
84,48,6,6,0,0
84,63,9,0,24,-1
84,84,-12,6,240,0
84,87,-9,6,57,0
84,93,-9,-9,39,0
84,108,15,-9,153,0
84,111,-15,-3,144,1
84,117,-9,-9,144,0
84,123,12,3,345,1
84,126,-18,-6,120,0
84,153,-12,-3,57,0
84,159,-12,0,168,1
84,159,-3,3,201,1
84,189,-18,3,327,0
84,201,-9,-3,72,0
84,204,-15,0,48,0
84,213,-9,-3,39,-1
84,246,18,-9,111,1
84,258,-9,0,336,0
84,258,12,-6,144,0
84,285,-15,9,153,-1
84,285,-12,6,111,0
84,303,-6,0,297,0
84,312,12,3,168,0
84,321,-15,3,336,1
84,360,6,-3,120,-1
84,399,12,6,312,0
84,408,-18,3,177,-1
84,411,-6,3,393,0
84,429,-12,12,279,-1
84,429,18,18,312,1
84,438,-12,-6,96,-1
84,438,-9,3,231,0
84,438,15,0,399,0
84,453,6,-3,273,0
84,474,-6,3,255,0
84,474,15,3,327,0
87,12,-9,3,168,0
87,12,-6,3,264,0
87,27,6,3,216,0
87,27,12,-3,39,0
87,51,-9,0,72,1
87,54,-12,-12,312,0
87,54,-6,3,24,0
87,75,-12,-12,144,1
87,87,-15,6,231,1
87,96,9,3,0,0
87,99,9,-6,0,0
87,117,-6,0,321,0
87,123,-9,0,0,0
87,135,18,0,0,0
87,141,-12,15,183,1
87,153,-18,3,345,0
87,165,9,-6,72,0
87,189,6,0,192,0
87,192,12,0,192,0
87,201,-6,3,297,0
87,222,9,3,183,1
87,231,9,9,111,0
87,246,-6,3,399,0
87,264,-3,6,399,0
87,276,-3,-3,297,0
87,276,6,-6,345,-1
87,276,6,0,207,0
87,288,-15,3,153,-1
87,291,9,-6,207,0
87,294,12,-6,336,0
87,300,6,-3,393,0
87,303,-12,0,249,1
87,306,6,6,399,0
87,309,-9,-3,201,0
87,309,6,0,288,1
87,318,-18,6,288,0
87,324,-6,-3,351,0
87,333,-12,0,231,0
87,339,-12,-3,303,0
87,339,-9,0,129,0
87,339,-3,-3,273,0
87,342,-12,-3,336,1
87,345,6,-3,399,0
87,354,9,0,351,1
87,369,6,-6,393,1
87,372,6,-6,384,1
87,381,-9,0,225,0
87,384,-6,6,120,0
87,387,-3,-3,399,0
87,396,12,6,72,-1
87,420,-3,3,384,1
87,432,15,0,0,0
87,438,-6,-3,399,0
87,441,-12,-12,303,-1
87,447,-9,0,399,0
87,453,-6,6,120,0
87,471,-6,-3,297,0
87,474,3,6,399,0
87,489,6,-3,327,0
90,12,-15,0,336,0
90,12,-9,3,312,-1
90,18,-9,3,279,0
90,30,9,-3,399,0
90,48,6,3,87,0
90,48,9,6,273,1
90,51,6,3,177,0
90,51,15,9,129,0
90,63,-9,-3,327,-1
90,81,-6,-3,87,0
90,114,6,0,48,0
90,114,12,6,216,0
90,120,-15,6,177,1
90,135,6,3,39,0
90,144,-15,-6,303,1
90,159,12,9,297,1
90,183,-6,0,57,0
90,186,9,-3,264,0
90,195,12,0,72,0
90,210,-9,-3,399,0
90,219,-9,3,87,0
90,291,12,-3,129,0
90,297,-3,3,144,0
90,315,-6,-3,399,0
90,324,9,0,312,0
90,333,-9,3,153,0
90,336,-15,0,264,0
90,354,6,3,399,0
90,354,9,3,159,0
90,357,-12,12,384,-1
90,357,9,3,129,0
90,378,6,0,231,0
90,432,-15,3,240,-1
90,438,12,3,255,0
90,462,12,3,231,0
